generation,loci1,loci2,ld
0,25,51,0
0,25,52,0.000223499
0,25,53,0.000164165
0,25,54,0.000218526
0,25,55,0.000227925
0,25,56,0.000165902
0,25,57,0.000185214
0,25,58,0.000161873
0,25,59,7.33223e-05
0,26,27,0.000131182
0,26,28,0.000273762
0,26,29,0.000114868
0,26,30,0.000225446
0,26,31,0.000166372
0,26,32,0.000258073
0,26,33,0.000177376
0,26,34,0
0,26,35,0.000111373
0,26,36,0.000333279
0,26,37,9.03961e-05
0,26,38,0.00014385
0,26,39,0.000191821
0,26,40,0.000271427
0,26,41,0.000131244
0,26,42,0.00018375
0,26,43,0.000167969
0,26,44,0.000241485
0,26,45,7.32887e-05
0,26,46,0.00020468
0,26,47,0.000133278
0,26,48,0.00010346
0,26,49,0.000217684
0,26,50,0.000169812
0,26,51,0
0,26,52,0.000119024
0,26,53,9.97211e-05
0,26,54,0.000124172
0,26,55,0.000219993
0,26,56,0.000247855
0,26,57,0.000176475
0,26,58,0.00019614
0,26,59,0.000412309
0,27,28,0.00024239
0,27,29,0.000177099
0,27,30,0.00014074
0,27,31,0.000141589
0,27,32,0.000124851
0,27,33,0.000224109
0,27,34,0
0,27,35,0.000208142
0,27,36,0.000137658
0,27,37,0.000137208
0,27,38,0.00022969
0,27,39,9.84769e-05
0,27,40,0.000200545
0,27,41,0.000134851
0,27,42,0.000206447
0,27,43,0.000193404
0,27,44,0.000267312
0,27,45,0.00016625
0,27,46,0.000139384
0,27,47,0.00017749
0,27,48,0.000259325
0,27,49,0.000120561
0,27,50,0.000252728
0,27,51,0
0,27,52,0.000107694
0,27,53,0.000163532
0,27,54,5.04591e-05
0,27,55,0.000234166
0,27,56,0.000166387
0,27,57,0.000244863
0,27,58,0.000194314
0,27,59,0.00013093
0,28,29,0.000206746
0,28,30,0.000230886
0,28,31,0.000352907
0,28,32,0.000202954
0,28,33,0.000317072
0,28,34,0
0,28,35,0.000214871
0,28,36,0.000145197
0,28,37,0.000124734
0,28,38,0.000227041
0,28,39,0.0002235
0,28,40,0.000185949
0,28,41,0.00013208
0,28,42,0.000174284
0,28,43,0.000173607
0,28,44,0.000176646
0,28,45,0.000194613
0,28,46,0.000174278
0,28,47,0.000187798
0,28,48,0.000210258
0,28,49,0.00014274
0,28,50,0.000188275
0,28,51,0
0,28,52,0.000145881
0,28,53,0.000210785
0,28,54,0.000182875
0,28,55,0.000112967
0,28,56,0.000125337
0,28,57,0.00026895
0,28,58,0.000289758
0,28,59,0.000249421
0,29,30,0.000155195
0,29,31,0.000206634
0,29,32,6.10447e-05
0,29,33,0.000333371
0,29,34,0
0,29,35,9.0289e-05
0,29,36,2.40855e-05
0,29,37,0.0002153
0,29,38,0.000227405
0,29,39,0.000191501
0,29,40,0.000230778
0,29,41,0.00018951
0,29,42,0.000145706
0,29,43,0.000182789
0,29,44,0.000372522
0,29,45,0.000155766
0,29,46,0.000115504
0,29,47,0.000158765
0,29,48,0.000124377
0,29,49,0.000222829
0,29,50,0.000169342
0,29,51,0
0,29,52,0.000337279
0,29,53,0.000237066
0,29,54,0.000491236
0,29,55,0.000163059
0,29,56,0.000350722
0,29,57,0.000242914
0,29,58,2.23046e-05
0,29,59,0.000102876
0,30,31,7.38165e-05
0,30,32,0.00047478
0,30,33,0.000252522
0,30,34,0
0,30,35,0.000255368
0,30,36,5.90285e-05
0,30,37,0.000167002
0,30,38,0.000141372
0,30,39,9.62749e-05
0,30,40,0.000130952
0,30,41,0.000142793
0,30,42,0.000235937
0,30,43,0.000427973
0,30,44,9.99434e-05
0,30,45,0.000135717
0,30,46,0.000239947
0,30,47,9.27841e-05
0,30,48,0.000141365
0,30,49,0.000148789
0,30,50,0.000213419
0,30,51,0
0,30,52,0.000341446
0,30,53,0.000322075
0,30,54,0.000126301
0,30,55,0.000128122
0,30,56,0.00033321
0,30,57,0.00013345
0,30,58,8.71032e-05
0,30,59,2.56909e-05
0,31,32,0.000301573
0,31,33,0.000319245
0,31,34,0
0,31,35,0.000220402
0,31,36,1.62119e-05
0,31,37,0.000149445
0,31,38,0.000194579
0,31,39,0.000140937
0,31,40,0.000184233
0,31,41,0.00026845
0,31,42,0.00019301
0,31,43,0.000178122
0,31,44,0.000234542
0,31,45,0.000114075
0,31,46,0.000156608
0,31,47,0.000234915
0,31,48,0.000316318
0,31,49,0.000121447
0,31,50,0.000175405
0,31,51,0
0,31,52,0.000161583
0,31,53,0.000352482
0,31,54,8.18985e-05
0,31,55,0.000510221
0,31,56,0.000305954
0,31,57,0.000169436
0,31,58,0.000278805
0,31,59,0.000115208
0,32,33,0.000217044
0,32,34,0
0,32,35,0.000145812
0,32,36,0.000115574
0,32,37,0.000202794
0,32,38,0.000193152
0,32,39,0.000197296
0,32,40,0.00021551
0,32,41,0.000269846
0,32,42,0.000188989
0,32,43,0.000277953
0,32,44,0.000172762
0,32,45,0.000208455
0,32,46,0.000343121
0,32,47,0.000268093
0,32,48,0.000301686
0,32,49,0.000182582
0,32,50,0.000120257
0,32,51,0
0,32,52,0.000222878
0,32,53,0.000266703
0,32,54,0.00011474
0,32,55,0.000147416
0,32,56,0.0001501
0,32,57,7.64249e-05
0,32,58,0.000416962
0,32,59,0.000114274
0,33,34,0
0,33,35,0.000186429
0,33,36,0.000130453
0,33,37,0.00017649
0,33,38,0.000147558
0,33,39,9.39932e-05
0,33,40,0.000261476
0,33,41,0.000151793
0,33,42,0.000178012
0,33,43,0.000154039
0,33,44,0.00020172
0,33,45,6.69395e-05
0,33,46,0.000225546
0,33,47,0.000203875
0,33,48,0.000177785
0,33,49,0.000228033
0,33,50,0.000157761
0,33,51,0
0,33,52,0.000252295
0,33,53,0.000266114
0,33,54,0.000219504
0,33,55,0.000299503
0,33,56,0.000144704
0,33,57,0.000129211
0,33,58,0.000429569
0,33,59,0.00015553
0,34,35,0
0,34,36,0
0,34,37,0
0,34,38,0
0,34,39,0
0,34,40,0
0,34,41,0
0,34,42,0
0,34,43,0
0,34,44,0
0,34,45,0
0,34,46,0
0,34,47,0
0,34,48,0
0,34,49,0
0,34,50,0
0,34,51,0
0,34,52,0
0,34,53,0
0,34,54,0
0,34,55,0
0,34,56,0
0,34,57,0
0,34,58,0
0,34,59,0
0,35,36,8.97698e-05
0,35,37,0.000103659
0,35,38,0.000206938
0,35,39,0.000178012
0,35,40,0.000205236
0,35,41,0.000278317
0,35,42,0.00015352
0,35,43,0.000301409
0,35,44,0.000158545
0,35,45,0.000212499
0,35,46,0.000207486
0,35,47,0.000207623
0,35,48,0.00011533
0,35,49,0.000233685
0,35,50,0.000128676
0,35,51,0
0,35,52,0.000245095
0,35,53,0.000224786
0,35,54,0.000448534
0,35,55,0.000120201
0,35,56,0.000175879
0,35,57,0.000143181
0,35,58,0.00021871
0,35,59,0.000254595
0,36,37,0.00013691
0,36,38,0.000227866
0,36,39,0.000176919
0,36,40,0.0010489
0,36,41,0.000194535
0,36,42,3.48213e-05
0,36,43,0.000276923
0,36,44,0.000117699
0,36,45,6.05095e-05
0,36,46,0.000319942
0,36,47,2.34142e-05
0,36,48,0.00022793
0,36,49,0.000165606
0,36,50,0.00019101
0,36,51,0
0,36,52,0.000255082
0,36,53,0.00035239
0,36,54,0.000812515
0,36,55,0.000130554
0,36,56,0.000239722
0,36,57,0.000141709
0,36,58,8.7917e-05
0,36,59,3.60657e-05
0,37,38,0.000198121
0,37,39,0.000163456
0,37,40,0.000261212
0,37,41,0.000299321
0,37,42,0.000211277
0,37,43,0.00034844
0,37,44,0.000217346
0,37,45,0.000149859
0,37,46,0.000113805
0,37,47,0.000240751
0,37,48,0.000144517
0,37,49,0.000226551
0,37,50,0.000137571
0,37,51,0
0,37,52,0.000385032
0,37,53,0.000191572
0,37,54,0.000217111
0,37,55,0.000505031
0,37,56,9.43476e-05
0,37,57,0.000406571
0,37,58,0.000293343
0,37,59,1.76664e-05
0,38,39,0.00016822
0,38,40,0.000250778
0,38,41,0.000206162
0,38,42,0.000209922
0,38,43,0.000272294
0,38,44,0.000300422
0,38,45,0.000141816
0,38,46,0.00041887
0,38,47,0.000401347
0,38,48,0.000239954
0,38,49,0.000141199
0,38,50,0.00016612
0,38,51,0
0,38,52,0.000178427
0,38,53,0.000132585
0,38,54,0.000146996
0,38,55,0.000182809
0,38,56,0.000206568
0,38,57,0.000244601
0,38,58,0.000185601
0,38,59,0.000112312
0,39,40,0.000161601
0,39,41,0.000188713
0,39,42,8.98438e-05
0,39,43,0.000223973
0,39,44,0.000300635
0,39,45,0.000303855
0,39,46,0.000229044
0,39,47,0.000557439
0,39,48,0.000228987
0,39,49,0.0002072
0,39,50,8.79364e-05
0,39,51,0
0,39,52,0.000312903
0,39,53,0.000236302
0,39,54,0.000505469
0,39,55,8.83118e-05
0,39,56,0.000213979
0,39,57,0.00019692
0,39,58,8.73469e-05
0,39,59,0.000127952
0,40,41,0.000248243
0,40,42,0.000271222
0,40,43,0.000218171
0,40,44,0.00022982
0,40,45,0.00028673
0,40,46,0.000290581
0,40,47,0.00015782
0,40,48,0.000293998
0,40,49,0.000181075
0,40,50,0.00023063
0,40,51,0
0,40,52,0.000219781
0,40,53,0.000262032
0,40,54,7.00316e-05
0,40,55,0.000261473
0,40,56,0.000223286
0,40,57,0.000188707
0,40,58,0.00010503
0,40,59,0.000158533
0,41,42,0.000158994
0,41,43,0.000202019
0,41,44,0.000144047
0,41,45,0.0001019
0,41,46,0.000228173
0,41,47,0.000395763
0,41,48,0.000194451
0,41,49,0.000336389
0,41,50,0.000314132
0,41,51,0
0,41,52,0.000310797
0,41,53,0.000133569
0,41,54,0.000137263
0,41,55,0.000107764
0,41,56,0.000179664
0,41,57,0.000325826
0,41,58,0.000261951
0,41,59,0.000244675
0,42,43,0.000221692
0,42,44,0.000174823
0,42,45,0.000160789
0,42,46,0.000238707
0,42,47,0.000199811
0,42,48,0.000209784
0,42,49,0.000145933
0,42,50,0.000119658
0,42,51,0
0,42,52,0.000125659
0,42,53,0.000242467
0,42,54,0.000139077
0,42,55,0.000194271
0,42,56,0.000221037
0,42,57,0.000378393
0,42,58,0.000586316
0,42,59,0.000470692
0,43,44,0.000141418
0,43,45,0.000337859
0,43,46,0.00024665
0,43,47,0.000337243
0,43,48,0.000191143
0,43,49,0.000213986
0,43,50,0.000264865
0,43,51,0
0,43,52,6.44325e-05
0,43,53,0.000194775
0,43,54,0.000123019
0,43,55,0.000238264
0,43,56,0.000190963
0,43,57,0.000175828
0,43,58,0.000129104
0,43,59,0.000207697
0,44,45,0.000397224
0,44,46,0.000384512
0,44,47,0.000226643
0,44,48,0.00025405
0,44,49,0.000193449
0,44,50,0.000113922
0,44,51,0
0,44,52,0.000259733
0,44,53,0.000257403
0,44,54,0.000323641
0,44,55,0.000217298
0,44,56,0.000239048
0,44,57,0.000156358
0,44,58,0.000269855
0,44,59,0.000461322
0,45,46,0.000196586
0,45,47,0.000262726
0,45,48,0.000128539
0,45,49,0.000117398
0,45,50,0.000103063
0,45,51,0
0,45,52,0.000240888
0,45,53,0.000361693
0,45,54,0.00014433
0,45,55,0.000214634
0,45,56,0.000174142
0,45,57,0.000225625
0,45,58,1.35682e-05
0,45,59,0.000130689
0,46,47,0.000215232
0,46,48,0.000318474
0,46,49,0.00012923
0,46,50,0.000139433
0,46,51,0
0,46,52,0.000174459
0,46,53,0.000226082
0,46,54,0.000258642
0,46,55,0.000260937
0,46,56,0.000114339
0,46,57,0.000215987
0,46,58,0.000224025
0,46,59,0.000209731
0,47,48,0.000167755
0,47,49,0.000196372
0,47,50,0.000195356
0,47,51,0
0,47,52,8.52503e-05
0,47,53,0.000261885
0,47,54,0.000862614
0,47,55,0.000445242
0,47,56,0.000224839
0,47,57,7.0979e-05
0,47,58,0.00024597
0,47,59,0.000156703
0,48,49,0.000239597
0,48,50,0.000249702
0,48,51,0
0,48,52,0.000190567
0,48,53,0.000175277
0,48,54,8.68031e-05
0,48,55,0.000172531
0,48,56,0.000207354
0,48,57,0.00016295
0,48,58,0.000114629
0,48,59,7.76591e-05
0,49,50,0.000215951
0,49,51,0
0,49,52,0.000344587
0,49,53,0.000196912
0,49,54,0.000311461
0,49,55,0.000239879
0,49,56,0.000221541
0,49,57,0.00019147
0,49,58,0.000134863
0,49,59,8.21258e-05
0,50,51,0
0,50,52,0.000532342
0,50,53,0.000305983
0,50,54,0.000299873
0,50,55,0.000533241
0,50,56,0.000273657
0,50,57,0.000320852
0,50,58,6.7243e-05
0,50,59,0.000269377
0,51,52,0
0,51,53,0
0,51,54,0
0,51,55,0
0,51,56,0
0,51,57,0
0,51,58,0
0,51,59,0
0,52,53,0.000312082
0,52,54,0.000248078
0,52,55,0.000181013
0,52,56,0.000164533
0,52,57,0.000110046
0,52,58,0.000311429
0,52,59,0.000332526
0,53,54,0.000239377
0,53,55,0.000194931
0,53,56,0.000139663
0,53,57,0.000261107
0,53,58,0.000184585
0,53,59,0.000553307
0,54,55,0.000293289
0,54,56,0.000430106
0,54,57,0.000184728
0,54,58,0.000226913
0,54,59,5.6757e-08
0,55,56,0.000242798
0,55,57,0.000133969
0,55,58,0.000349513
0,55,59,0.000144227
0,56,57,0.000178644
0,56,58,0.000199185
0,56,59,6.7936e-05
0,57,58,0.000171851
0,57,59,0.000213143
0,58,59,0.000127026
100,0,1,0.0117529
100,0,2,0.00475652
100,0,3,0.000786172
100,0,4,0.00444515
100,0,5,0.00404709
100,0,6,0.00198578
100,0,7,0.00362762
100,0,8,0.000840361
100,0,9,0.000886167
100,0,10,0.00233676
100,0,11,0
100,0,12,0.00126969
100,0,13,0.00230929
100,0,14,0.00434084
100,0,15,0.00203877
100,0,16,0.000463351
100,0,17,0.00183042
100,0,18,0.00421324
100,0,19,0.00337053
100,0,20,0.00203635
100,0,21,0.00500437
100,0,22,0.00316755
100,0,23,0
100,0,24,0.00329743
100,0,25,0.0072238
100,0,26,0.00243758
100,0,27,0.00105472
100,0,28,0.00383083
100,0,29,0.00238292
100,0,30,0.00306829
100,0,31,0.00137833
100,0,32,0.00464542
100,0,33,0.00217264
100,0,34,0
100,0,35,0.00226765
100,0,36,0.000112297
100,0,37,0.00449775
100,0,38,0.00466466
100,0,39,0.00452787
100,0,40,0.00382665
100,0,41,0.00186547
100,0,42,0.00493352
100,0,43,0.00200209
100,0,44,0.00368939
100,0,45,0.00643612
100,0,46,0.000707985
100,0,47,0.00227374
100,0,48,0.00237319
100,0,49,0.00214095
100,0,50,0.00404986
100,0,51,0
100,0,52,0.00527763
100,0,53,0.00474919
100,0,54,0.00496622
100,0,55,0.00202773
100,0,56,0.00482212
100,0,57,0.00333214
100,0,58,0.00274225
100,0,59,0.000664694
100,1,2,0.00733768
100,1,3,0.00462261
100,1,4,0.00442931
100,1,5,0.00593786
100,1,6,0.00207365
100,1,7,0.00245818
100,1,8,0.00190981
100,1,9,0.00348943
100,1,10,0.00273818
100,1,11,0
100,1,12,0.00321529
100,1,13,0.00259869
100,1,14,0.00284822
100,1,15,0.00284663
100,1,16,0.00186296
100,1,17,0.00156732
100,1,18,0.00253888
100,1,19,0.00487347
100,1,20,0.00154179
100,1,21,0.00156797
100,1,22,0.00210988
100,1,23,0
100,1,24,0.00313383
100,1,25,0.00208728
100,1,26,0.00312385
100,1,27,0.00118073
100,1,28,0.00212795
100,1,29,0.00421406
100,1,30,0.00440004
100,1,31,0.00300727
100,1,32,0.00201071
100,1,33,0.00309779
100,1,34,0
100,1,35,0.00212155
100,1,36,0.00368274
100,1,37,0.0022177
100,1,38,0.00185326
100,1,39,0.00236503
100,1,40,0.00253021
100,1,41,0.00207723
100,1,42,0.00313473
100,1,43,0.00302826
100,1,44,0.00100489
100,1,45,0.00462598
100,1,46,0.00154692
100,1,47,0.00214079
100,1,48,0.00305401
100,1,49,0.00331877
100,1,50,0.00294508
100,1,51,0
100,1,52,0.00286291
100,1,53,0.00352908
100,1,54,0.00680877
100,1,55,0.00377862
100,1,56,0.00168821
100,1,57,0.00263243
100,1,58,0.00301049
100,1,59,0.00159919
100,2,3,0.00302061
100,2,4,0.00546285
100,2,5,0.00358555
100,2,6,0.00275293
100,2,7,0.00369026
100,2,8,0.000749981
100,2,9,0.00238037
100,2,10,0.00505927
100,2,11,0
100,2,12,0.00435543
100,2,13,0.00186806
100,2,14,0.00201038
100,2,15,0.00255598
100,2,16,0.000869053
100,2,17,0.00186607
100,2,18,0.002109
100,2,19,0.00372518
100,2,20,0.00205562
100,2,21,0.00181829
100,2,22,0.00161034
100,2,23,0
100,2,24,0.0026864
100,2,25,0.00335327
100,2,26,0.00301452
100,2,27,0.00151796
100,2,28,0.00275964
100,2,29,0.00398603
100,2,30,0.00281468
100,2,31,0.00236133
100,2,32,0.00142981
100,2,33,0.00313405
100,2,34,0
100,2,35,0.00136126
100,2,36,0.0010315
100,2,37,0.00182484
100,2,38,0.00253223
100,2,39,0.00309517
100,2,40,0.00350976
100,2,41,0.00185284
100,2,42,0.00198864
100,2,43,0.00250646
100,2,44,0.00180957
100,2,45,0.0034775
100,2,46,0.00301202
100,2,47,0.00209527
100,2,48,0.0022761
100,2,49,0.00255544
100,2,50,0.00295331
100,2,51,0
100,2,52,0.00206854
100,2,53,0.00300414
100,2,54,0.00344336
100,2,55,0.00475823
100,2,56,0.00156954
100,2,57,0.00307989
100,2,58,0.00192874
100,2,59,0.00292536
100,3,4,0.00440959
100,3,5,0.00444547
100,3,6,0.00328361
100,3,7,0.00253061
100,3,8,0.00211259
100,3,9,0.00339715
100,3,10,0.00308672
100,3,11,0
100,3,12,0.00149847
100,3,13,0.00124017
100,3,14,0.00173319
100,3,15,0.00139082
100,3,16,0.00189507
100,3,17,0.00101721
100,3,18,0.00305368
100,3,19,0.00207397
100,3,20,0.00138914
100,3,21,0.000286877
100,3,22,0.00418081
100,3,23,0
100,3,24,0.0021109
100,3,25,0.00259462
100,3,26,0.00483028
100,3,27,0.00134646
100,3,28,0.00178457
100,3,29,0.00377768
100,3,30,0.0017363
100,3,31,0.00366033
100,3,32,0.00426945
100,3,33,0.00220944
100,3,34,0
100,3,35,0.00212783
100,3,36,0.000574401
100,3,37,0.00125375
100,3,38,0.00181259
100,3,39,0.000423148
100,3,40,0.0019355
100,3,41,0.00351423
100,3,42,0.00248633
100,3,43,0.00235058
100,3,44,0.00098032
100,3,45,0.00288577
100,3,46,0.00318671
100,3,47,0.00180563
100,3,48,0.00185479
100,3,49,0.00196005
100,3,50,0.00208019
100,3,51,0
100,3,52,0.00169694
100,3,53,0.00272854
100,3,54,0.00187619
100,3,55,0.000452514
100,3,56,0.00187715
100,3,57,0.00107224
100,3,58,0.00133854
100,3,59,0.00679618
100,4,5,0.00849491
100,4,6,0.00584969
100,4,7,0.0043912
100,4,8,0.00428167
100,4,9,0.00373925
100,4,10,0.00447919
100,4,11,0
100,4,12,0.00415835
100,4,13,0.00296412
100,4,14,0.00186074
100,4,15,0.00211061
100,4,16,0.00272482
100,4,17,0.0022623
100,4,18,0.00249013
100,4,19,0.00475777
100,4,20,0.00266543
100,4,21,0.00124247
100,4,22,0.00202448
100,4,23,0
100,4,24,0.0032408
100,4,25,0.0022057
100,4,26,0.00245952
100,4,27,0.00187318
100,4,28,0.00223594
100,4,29,0.00241147
100,4,30,0.00134296
100,4,31,0.00392042
100,4,32,0.002351
100,4,33,0.00299071
100,4,34,0
100,4,35,0.00171081
100,4,36,0.00427192
100,4,37,0.00193064
100,4,38,0.00281739
100,4,39,0.00259944
100,4,40,0.0032829
100,4,41,0.00347126
100,4,42,0.00327318
100,4,43,0.00238867
100,4,44,0.00211213
100,4,45,0.00528338
100,4,46,0.00195872
100,4,47,0.00241065
100,4,48,0.00273714
100,4,49,0.00225867
100,4,50,0.00316131
100,4,51,0
100,4,52,0.00217781
100,4,53,0.00357886
100,4,54,0.00574134
100,4,55,0.00342024
100,4,56,0.00268137
100,4,57,0.00211895
100,4,58,0.00343021
100,4,59,0.00236882
100,5,6,0.00472343
100,5,7,0.0029778
100,5,8,0.00435771
100,5,9,0.003005
100,5,10,0.00249791
100,5,11,0
100,5,12,0.00751678
100,5,13,0.00148768
100,5,14,0.00313426
100,5,15,0.0029071
100,5,16,0.00255706
100,5,17,0.00269601
100,5,18,0.00259413
100,5,19,0.002915
100,5,20,0.00153517
100,5,21,0.00257254
100,5,22,0.00203304
100,5,23,0
100,5,24,0.00314389
100,5,25,0.00321969
100,5,26,0.00287408
100,5,27,0.00304549
100,5,28,0.00163101
100,5,29,0.00205277
100,5,30,0.00219382
100,5,31,0.00255545
100,5,32,0.00152012
100,5,33,0.00154992
100,5,34,0
100,5,35,0.00177984
100,5,36,0.00387818
100,5,37,0.00161124
100,5,38,0.0026386
100,5,39,0.00186876
100,5,40,0.00442658
100,5,41,0.00214585
100,5,42,0.00249261
100,5,43,0.00213014
100,5,44,0.00172849
100,5,45,0.00419264
100,5,46,0.0036652
100,5,47,0.0017112
100,5,48,0.00310303
100,5,49,0.00248383
100,5,50,0.00206413
100,5,51,0
100,5,52,0.00237268
100,5,53,0.00250042
100,5,54,0.00705761
100,5,55,0.00356235
100,5,56,0.00251275
100,5,57,0.00253169
100,5,58,0.00402063
100,5,59,0.000603222
100,6,7,0.00643952
100,6,8,0.00315254
100,6,9,0.00436404
100,6,10,0.00574305
100,6,11,0
100,6,12,0.00449392
100,6,13,0.00351199
100,6,14,0.00344441
100,6,15,0.00245677
100,6,16,0.00215925
100,6,17,0.00312955
100,6,18,0.00184799
100,6,19,0.00352121
100,6,20,0.00242839
100,6,21,0.00288976
100,6,22,0.00287287
100,6,23,0
100,6,24,0.00375737
100,6,25,0.00243221
100,6,26,0.00174676
100,6,27,0.00226515
100,6,28,0.00223961
100,6,29,0.00413788
100,6,30,0.00134082
100,6,31,0.00365159
100,6,32,0.0019814
100,6,33,0.00199802
100,6,34,0
100,6,35,0.00199004
100,6,36,0.00287544
100,6,37,0.00280959
100,6,38,0.00308443
100,6,39,0.00181554
100,6,40,0.00163911
100,6,41,0.00223439
100,6,42,0.00446941
100,6,43,0.00254521
100,6,44,0.000919554
100,6,45,0.00499777
100,6,46,0.00180118
100,6,47,0.00382208
100,6,48,0.00276192
100,6,49,0.00130166
100,6,50,0.00225325
100,6,51,0
100,6,52,0.00305232
100,6,53,0.00352346
100,6,54,0.00609694
100,6,55,0.00322639
100,6,56,0.00271218
100,6,57,0.00199436
100,6,58,0.00157757
100,6,59,0.00289198
100,7,8,0.00559575
100,7,9,0.00740977
100,7,10,0.00493411
100,7,11,0
100,7,12,0.0034816
100,7,13,0.0039362
100,7,14,0.00225011
100,7,15,0.0020697
100,7,16,0.00145603
100,7,17,0.00256987
100,7,18,0.00268515
100,7,19,0.00402212
100,7,20,0.00194614
100,7,21,0.00185281
100,7,22,0.00274086
100,7,23,0
100,7,24,0.00400454
100,7,25,0.00302694
100,7,26,0.00362775
100,7,27,0.00291201
100,7,28,0.002524
100,7,29,0.001356
100,7,30,0.001883
100,7,31,0.00342677
100,7,32,0.00335006
100,7,33,0.00318596
100,7,34,0
100,7,35,0.00169699
100,7,36,0.00634551
100,7,37,0.00232637
100,7,38,0.00300746
100,7,39,0.00286935
100,7,40,0.00208006
100,7,41,0.00226553
100,7,42,0.00353272
100,7,43,0.00270876
100,7,44,0.00332439
100,7,45,0.00685034
100,7,46,0.00167572
100,7,47,0.00169094
100,7,48,0.00219223
100,7,49,0.00293848
100,7,50,0.00334109
100,7,51,0
100,7,52,0.00311872
100,7,53,0.00189898
100,7,54,0.00319269
100,7,55,0.00347892
100,7,56,0.00221621
100,7,57,0.00297534
100,7,58,0.00235983
100,7,59,0.00305746
100,8,9,0.00965735
100,8,10,0.00226049
100,8,11,0
100,8,12,0.00110192
100,8,13,0.00114516
100,8,14,0.00234558
100,8,15,0.000771005
100,8,16,6.85094e-05
100,8,17,0.00327847
100,8,18,0.0028857
100,8,19,0.00152997
100,8,20,0.00127785
100,8,21,0.00235356
100,8,22,0.00254796
100,8,23,0
100,8,24,0.00246041
100,8,25,0.00160463
100,8,26,0.00267438
100,8,27,0.00170002
100,8,28,0.00239337
100,8,29,0.00100008
100,8,30,0.00310058
100,8,31,0.00469465
100,8,32,0.00181248
100,8,33,0.00183925
100,8,34,0
100,8,35,0.00123722
100,8,36,0.00670886
100,8,37,0.00114215
100,8,38,0.00270985
100,8,39,0.00283366
100,8,40,0.00262184
100,8,41,0.00219601
100,8,42,0.00251708
100,8,43,0.00172097
100,8,44,0.00170845
100,8,45,0.0010812
100,8,46,0.00145445
100,8,47,0.00131202
100,8,48,0.00131372
100,8,49,0.00380874
100,8,50,0.00476331
100,8,51,0
100,8,52,0.00190292
100,8,53,0.00116492
100,8,54,0.0019555
100,8,55,0.000626605
100,8,56,0.00227462
100,8,57,0.00029609
100,8,58,0.00123529
100,8,59,0.00256275
100,9,10,0.00102206
100,9,11,0
100,9,12,0.00147714
100,9,13,0.00457892
100,9,14,0.00339372
100,9,15,0.00836952
100,9,16,0.0105294
100,9,17,0.00428251
100,9,18,0.00404573
100,9,19,0.00262543
100,9,20,0.00401073
100,9,21,0.00387194
100,9,22,0.00415016
100,9,23,0
100,9,24,0.00188727
100,9,25,0.00285424
100,9,26,0.00169735
100,9,27,0.00298616
100,9,28,0.00266039
100,9,29,0.00250272
100,9,30,0.00240409
100,9,31,0.00362357
100,9,32,0.00248027
100,9,33,0.00196845
100,9,34,0
100,9,35,0.00259734
100,9,36,0.00222144
100,9,37,0.00269271
100,9,38,0.00367978
100,9,39,0.00175932
100,9,40,0.00417896
100,9,41,0.00325395
100,9,42,0.00361871
100,9,43,0.00140046
100,9,44,0.00298349
100,9,45,0.00265904
100,9,46,0.00189837
100,9,47,0.00200677
100,9,48,0.00467883
100,9,49,0.00637856
100,9,50,0.00375063
100,9,51,0
100,9,52,0.0038013
100,9,53,0.00388477
100,9,54,0.00120132
100,9,55,0.00171154
100,9,56,0.00292116
100,9,57,0.00184052
100,9,58,0.000905817
100,9,59,0.00424497
100,10,11,0
100,10,12,0.016379
100,10,13,0.00333185
100,10,14,0.00458208
100,10,15,0.00265579
100,10,16,0.000110905
100,10,17,0.00349466
100,10,18,0.00310436
100,10,19,0.00226788
100,10,20,0.00333921
100,10,21,0.0028494
100,10,22,0.00383174
100,10,23,0
100,10,24,0.00280407
100,10,25,0.00245533
100,10,26,0.00299972
100,10,27,0.00208586
100,10,28,0.00292477
100,10,29,0.00101599
100,10,30,0.00276598
100,10,31,0.00300547
100,10,32,0.000638294
100,10,33,0.00198489
100,10,34,0
100,10,35,0.00251314
100,10,36,0.000333867
100,10,37,0.000840402
100,10,38,0.0018322
100,10,39,0.00572644
100,10,40,0.000706528
100,10,41,0.00186509
100,10,42,0.00301676
100,10,43,0.0032358
100,10,44,0.00248883
100,10,45,0.00242095
100,10,46,0.00164717
100,10,47,0.00153139
100,10,48,0.00230933
100,10,49,0.000756553
100,10,50,0.00493218
100,10,51,0
100,10,52,0.00282899
100,10,53,0.00296965
100,10,54,0.00327155
100,10,55,0.00786237
100,10,56,0.00133783
100,10,57,0.00436366
100,10,58,0.000965077
100,10,59,0.00120488
100,11,12,0
100,11,13,0
100,11,14,0
100,11,15,0
100,11,16,0
100,11,17,0
100,11,18,0
100,11,19,0
100,11,20,0
100,11,21,0
100,11,22,0
100,11,23,0
100,11,24,0
100,11,25,0
100,11,26,0
100,11,27,0
100,11,28,0
100,11,29,0
100,11,30,0
100,11,31,0
100,11,32,0
100,11,33,0
100,11,34,0
100,11,35,0
100,11,36,0
100,11,37,0
100,11,38,0
100,11,39,0
100,11,40,0
100,11,41,0
100,11,42,0
100,11,43,0
100,11,44,0
100,11,45,0
100,11,46,0
100,11,47,0
100,11,48,0
100,11,49,0
100,11,50,0
100,11,51,0
100,11,52,0
100,11,53,0
100,11,54,0
100,11,55,0
100,11,56,0
100,11,57,0
